,Model Number,Accuracy,Sample Count
130,3,0.9901264905929565,8448
131,4,0.9894088506698608,8448
132,1,0.3470657169818878,8704
133,2,0.9893714189529419,8704
134,3,0.9901285767555237,8704
135,4,0.9894428849220276,8704
136,1,0.3402305543422699,8960
137,2,0.9893805384635925,8960
138,3,0.9901250004768372,8960
139,4,0.9894805550575256,8960
140,1,0.33376485109329224,9216
141,2,0.9894134998321533,9216
142,3,0.9901162385940552,9216
143,4,0.9895135164260864,9216
144,1,0.32763946056365967,9472
145,2,0.9894447326660156,9472
146,3,0.9901105165481567,9472
147,4,0.9895447492599487,9472
148,1,0.3218282163143158,9728
149,2,0.9894717931747437,9728
150,3,0.9901025891304016,9728
151,4,0.9895692467689514,9728
152,1,0.3163074851036072,9984
153,2,0.9894899725914001,9984
154,3,0.9901049733161926,9984
155,4,0.9895750284194946,9984
156,1,0.31105610728263855,10240
157,2,0.9894950985908508,10240
158,3,0.9900878071784973,10240
159,4,0.989580512046814,10240
160,1,0.3060547709465027,10496
161,2,0.9894928336143494,10496
162,3,0.9900428652763367,10496
163,4,0.9896047711372375,10496
164,1,0.3012860417366028,10752
165,2,0.9894906878471375,10752
166,3,0.989979088306427,10752
167,4,0.9896302223205566,10752
168,1,0.296734094619751,11008
169,2,0.9894886612892151,11008
170,3,0.9899159073829651,11008
171,4,0.9896727204322815,11008
172,1,0.29238444566726685,11264
173,2,0.9894888997077942,11264
174,3,0.9898755550384521,11264
175,4,0.9897222518920898,11264
176,1,0.28822392225265503,11520
177,2,0.9894934892654419,11520
178,3,0.9898347854614258,11520
179,4,0.9897586703300476,11520
180,1,0.2842404246330261,11776
181,2,0.9895170331001282,11776
182,3,0.9898084998130798,11776
183,4,0.9897915124893188,11776
184,1,0.2804229259490967,12032
185,2,0.9895395636558533,12032
186,3,0.9897666573524475,12032
187,4,0.9898208379745483,12032
188,1,0.2767612338066101,12288
189,2,0.9895653128623962,12288
190,3,0.9897204041481018,12288
191,4,0.9898428320884705,12288
192,1,0.27324599027633667,12544
193,2,0.9896039962768555,12544
194,3,0.9896600246429443,12544
195,4,0.9898599982261658,12544
196,1,0.2698686420917511,12800
197,2,0.989633321762085,12800
198,3,0.9896137118339539,12800
199,4,0.989880383014679,12800
200,1,0.2666211426258087,13056
201,2,0.9896653890609741,13056
202,3,0.9895827174186707,13056
203,4,0.9898980855941772,13056
204,1,0.2634962201118469,13312
205,2,0.9896905422210693,13312
206,3,0.9895697832107544,13312
207,4,0.9899207353591919,13312
208,1,0.26048704981803894,13568
209,2,0.9897018671035767,13568
210,3,0.9895759224891663,13568
211,4,0.9899555444717407,13568
212,1,0.2575872838497162,13824
213,2,0.9897018074989319,13824
214,3,0.989579975605011,13824
215,4,0.989972710609436,13824
216,1,0.2547910809516907,14080
217,2,0.9897000193595886,14080
218,3,0.989589273929596,14080
219,4,0.9899928569793701,14080
220,1,0.25209298729896545,14336
221,2,0.9897000193595886,14336
222,3,0.9895947575569153,14336
223,4,0.9900158047676086,14336
224,1,0.24948793649673462,14592
225,2,0.9897034764289856,14592
226,3,0.9895896315574646,14592
227,4,0.9900327324867249,14592
228,1,0.24697118997573853,14848
229,2,0.9897084832191467,14848
230,3,0.989584743976593,14848
231,4,0.9900321960449219,14848
232,1,0.2445383369922638,15104
233,2,0.9897149801254272,15104
234,3,0.9895650148391724,15104
235,4,0.9900299906730652,15104
236,1,0.24218524992465973,15360
237,2,0.9897229671478271,15360
238,3,0.9895426034927368,15360
239,4,0.990021288394928,15360
240,1,0.23990806937217712,15616
241,2,0.9897242188453674,15616
242,3,0.9895129203796387,15616
243,4,0.990022599697113,15616
244,1,0.23770317435264587,15872
245,2,0.9897381067276001,15872
246,3,0.9894920587539673,15872
247,4,0.9900364875793457,15872
248,1,0.23556718230247498,16128
249,2,0.9897453188896179,16128
250,3,0.9894781112670898,16128
251,4,0.9900484085083008,16128
252,1,0.23349691927433014,16384
253,2,0.9897400140762329,16384
254,3,0.9894892573356628,16384
255,4,0.9900476932525635,16384
256,1,0.2314893901348114,16640
257,2,0.9897288084030151,16640
258,3,0.9894999861717224,16640
259,4,0.9900394082069397,16640
260,1,0.22954179346561432,16896
261,2,0.9897193908691406,16896
262,3,0.9895119667053223,16896
263,4,0.990031361579895,16896
264,1,0.2276514768600464,17152
265,2,0.9897088408470154,17152
266,3,0.9895264506340027,17152
267,4,0.990024983882904,17152
268,1,0.22581593692302704,17408
269,2,0.9897014498710632,17408
270,3,0.9895391464233398,17408
271,4,0.990013062953949,17408
272,1,0.22403286397457123,17664
273,2,0.9896871447563171,17664
274,3,0.9895485639572144,17664
275,4,0.9900071620941162,17664
276,1,0.2222999930381775,17920
277,2,0.9896718263626099,17920
278,3,0.9895521402359009,17920
279,4,0.9900084733963013,17920
280,1,0.22061528265476227,18176
281,2,0.9896527528762817,18176
282,3,0.9895555377006531,18176
283,4,0.9900264143943787,18176
284,1,0.2189767062664032,18432
285,2,0.9896438121795654,18432
286,3,0.9895643591880798,18432
287,4,0.9900506734848022,18432
288,1,0.21738243103027344,18688
289,2,0.9896364808082581,18688
290,3,0.9895811080932617,18688
291,4,0.9900756478309631,18688
292,1,0.21583066880702972,18944
293,2,0.9896240234375,18944
294,3,0.9896053075790405,18944
295,4,0.9900919795036316,18944
296,1,0.21431973576545715,19200
297,2,0.9896039366722107,19200
298,3,0.9896355271339417,19200
299,4,0.9901026487350464,19200
300,1,0.21284805238246918,19456
301,2,0.9895870089530945,19456
302,3,0.9896701574325562,19456
303,4,0.9901117086410522,19456
304,1,0.21141409873962402,19712
305,2,0.9895833134651184,19712
306,3,0.9897012710571289,19712
307,4,0.990119218826294,19712
308,1,0.21001645922660828,19968
309,2,0.989592432975769,19968
310,3,0.9897252917289734,19968
311,4,0.9901227951049805,19968
312,1,0.2086537480354309,20224
313,2,0.9896025061607361,20224
314,3,0.9897475242614746,20224
315,4,0.9901300072669983,20224
316,1,0.20732469856739044,20480
317,2,0.989612340927124,20480
318,3,0.9897666573524475,20480
319,4,0.9901357889175415,20480
320,1,0.2060280442237854,20736
321,2,0.9896292686462402,20736
322,3,0.9897829294204712,20736
323,4,0.9901414513587952,20736
324,1,0.20476265251636505,20992
325,2,0.9896529912948608,20992
326,3,0.9897987842559814,20992
327,4,0.9901506304740906,20992
328,1,0.20352737605571747,21248
329,2,0.9896737933158875,21248
330,3,0.9898178577423096,21248
331,4,0.9901618957519531,21248
332,1,0.20232117176055908,21504
333,2,0.9896917939186096,21504
334,3,0.9898341298103333,21504
335,4,0.9901788234710693,21504
336,1,0.2011430263519287,21760
337,2,0.9897046685218811,21760
338,3,0.9898499846458435,21760
339,4,0.9901953339576721,21760
340,1,0.19999195635318756,22016
341,2,0.9897137880325317,22016
342,3,0.989875853061676,22016
343,4,0.9902092218399048,22016
344,1,0.1988670527935028,22272
345,2,0.9897204637527466,22272
346,3,0.9898965954780579,22272
347,4,0.9902204275131226,22272
348,1,0.19776742160320282,22528
349,2,0.9897246956825256,22528
350,3,0.9899123311042786,22528
351,4,0.9902281165122986,22528
352,1,0.19669222831726074,22784
353,2,0.989727795124054,22784
354,3,0.9899144172668457,22784
355,4,0.9902255535125732,22784
356,1,0.1956406533718109,23040
357,2,0.9897307753562927,23040
358,3,0.9899187088012695,23040
359,4,0.9902252554893494,23040
360,1,0.19461195170879364,23296
361,2,0.9897271990776062,23296
362,3,0.9899195432662964,23296
363,4,0.9902195930480957,23296
364,1,0.19360537827014923,23552
365,2,0.9897236824035645,23552
366,3,0.9899182915687561,23552
367,4,0.990209698677063,23552
