,Model Number,Accuracy,Sample Count
546,3,0.22145073115825653,35072
547,4,0.2256072461605072,35072
548,1,0.20997266471385956,35328
549,2,0.22410143911838531,35328
550,3,0.22059711813926697,35328
551,4,0.22472374141216278,35328
552,1,0.20920714735984802,35584
553,2,0.22323499619960785,35584
554,3,0.21975570917129517,35584
555,4,0.22385285794734955,35584
556,1,0.2084524780511856,35840
557,2,0.22236809134483337,35840
558,3,0.21892908215522766,35840
559,4,0.2229815572500229,35840
560,1,0.2077084481716156,36096
561,2,0.22152605652809143,36096
562,3,0.21806196868419647,36096
563,4,0.22213521599769592,36096
564,1,0.2069748193025589,36352
565,2,0.22066223621368408,36352
566,3,0.2172587364912033,36352
567,4,0.22130349278450012,36352
568,1,0.2062513828277588,36608
569,2,0.21984374523162842,36608
570,3,0.21642638742923737,36608
571,4,0.2204805612564087,36608
572,1,0.20553793013095856,36864
573,2,0.2189427614212036,36864
574,3,0.21560551226139069,36864
575,4,0.21963173151016235,36864
576,1,0.2048342525959015,37120
577,2,0.21814726293087006,37120
578,3,0.2148328721523285,37120
579,4,0.21883150935173035,37120
580,1,0.20414014160633087,37376
581,2,0.21733129024505615,37376
582,3,0.21403945982456207,37376
583,4,0.21802924573421478,37376
584,1,0.20345540344715118,37632
585,2,0.21654459834098816,37632
586,3,0.2132878452539444,37632
587,4,0.21723851561546326,37632
588,1,0.2027798593044281,37888
589,2,0.21576912701129913,37888
590,3,0.21254630386829376,37888
591,4,0.21645839512348175,37888
592,1,0.2021133303642273,38144
593,2,0.21500332653522491,38144
594,3,0.2117680013179779,38144
595,4,0.21568800508975983,38144
596,1,0.20145562291145325,38400
597,2,0.21422848105430603,38400
598,3,0.21101456880569458,38400
599,4,0.21490861475467682,38400
600,1,0.20080657303333282,38656
601,2,0.2134953886270523,38656
602,3,0.21030525863170624,38656
603,4,0.21417368948459625,38656
604,1,0.2001660168170929,38912
605,2,0.21268300712108612,38912
606,3,0.20955686271190643,38912
607,4,0.2134000062942505,38912
608,1,0.19953376054763794,39168
609,2,0.21195779740810394,39168
610,3,0.20883376896381378,39168
611,4,0.21267013251781464,39168
612,1,0.1989096701145172,39424
613,2,0.21116580069065094,39424
614,3,0.20814967155456543,39424
615,4,0.2120303213596344,39424
616,1,0.19829359650611877,39680
617,2,0.21047115325927734,39680
618,3,0.20747436583042145,39680
619,4,0.2113301306962967,39680
620,1,0.1976853460073471,39936
621,2,0.20975477993488312,39936
622,3,0.20677706599235535,39936
623,4,0.21060827374458313,39936
624,1,0.19708481431007385,40192
625,2,0.209077849984169,40192
626,3,0.20611898601055145,40192
627,4,0.20992594957351685,40192
628,1,0.19649182260036469,40448
629,2,0.20840942859649658,40448
630,3,0.20542515814304352,40448
631,4,0.2092081755399704,40448
632,1,0.19590625166893005,40704
633,2,0.2077493816614151,40704
634,3,0.20478375256061554,40704
635,4,0.20860999822616577,40704
636,1,0.19532795250415802,40960
637,2,0.2070857137441635,40960
638,3,0.20415279269218445,40960
639,4,0.2079409956932068,40960
640,1,0.19475679099559784,41216
641,2,0.2064419686794281,41216
642,3,0.20352716743946075,41216
643,4,0.20729197561740875,41216
644,1,0.19419263303279877,41472
645,2,0.20579509437084198,41472
646,3,0.20288097858428955,41472
647,4,0.2066398710012436,41472
648,1,0.19363535940647125,41728
649,2,0.20508414506912231,41728
650,3,0.20222805440425873,41728
651,4,0.20596402883529663,41728
652,1,0.19308485090732574,41984
653,2,0.20446424186229706,41984
654,3,0.20159272849559784,41984
655,4,0.2053060531616211,41984
656,1,0.1925409585237503,42240
657,2,0.20385180413722992,42240
658,3,0.20099759101867676,42240
659,4,0.20465964078903198,42240
660,1,0.19200359284877777,42496
661,2,0.20321796834468842,42496
662,3,0.20040957629680634,42496
663,4,0.20402096211910248,42496
664,1,0.1914726197719574,42752
665,2,0.2025928497314453,42752
666,3,0.19983094930648804,42752
667,4,0.20342083275318146,42752
668,1,0.19094793498516083,43008
669,2,0.2020023614168167,43008
670,3,0.19922485947608948,43008
671,4,0.20279349386692047,43008
672,1,0.19042940437793732,43264
673,2,0.20141881704330444,43264
674,3,0.19865764677524567,43264
675,4,0.20220530033111572,43264
676,1,0.1899169534444809,43520
677,2,0.20083099603652954,43520
678,3,0.1980970799922943,43520
679,4,0.20161285996437073,43520
680,1,0.18941046297550201,43776
681,2,0.20032325387001038,43776
682,3,0.19754302501678467,43776
683,4,0.20110058784484863,43776
684,1,0.18890982866287231,44032
685,2,0.19975954294204712,44032
686,3,0.19696877896785736,44032
687,4,0.20053237676620483,44032
688,1,0.18841494619846344,44288
689,2,0.19912414252758026,44288
690,3,0.19642987847328186,44288
691,4,0.1999729871749878,44288
692,1,0.18792571127414703,44544
693,2,0.19854742288589478,44544
694,3,0.1958685666322708,44544
695,4,0.1993868499994278,44544
696,1,0.18744204938411713,44800
697,2,0.19800341129302979,44800
698,3,0.19533976912498474,44800
699,4,0.19883807003498077,44800
700,1,0.18696384131908417,45056
701,2,0.19746553897857666,45056
702,3,0.1947864443063736,45056
703,4,0.1982954740524292,45056
704,1,0.1864910125732422,45312
705,2,0.19692359864711761,45312
706,3,0.19423933327198029,45312
707,4,0.19774886965751648,45312
708,1,0.18602345883846283,45568
709,2,0.19639776647090912,45568
710,3,0.1937284916639328,45568
711,4,0.19721843302249908,45568
712,1,0.18556110560894012,45824
713,2,0.1958022266626358,45824
714,3,0.19314777851104736,45824
715,4,0.19669388234615326,45824
716,1,0.1851038634777069,46080
717,2,0.19528840482234955,46080
718,3,0.19262319803237915,46080
719,4,0.19617514312267303,46080
720,1,0.18465164303779602,46336
721,2,0.19475384056568146,46336
722,3,0.1921318620443344,46336
723,4,0.19566428661346436,46336
724,1,0.1842043697834015,46592
725,2,0.19424152374267578,46592
726,3,0.19161421060562134,46592
727,4,0.19514699280261993,46592
728,1,0.18376195430755615,46848
729,2,0.19374457001686096,46848
730,3,0.19113151729106903,46848
731,4,0.19464510679244995,46848
732,1,0.18332432210445404,47104
733,2,0.1932281106710434,47104
734,3,0.19062918424606323,47104
735,4,0.19411081075668335,47104
736,1,0.18289139866828918,47360
737,2,0.19273172318935394,47360
738,3,0.19011935591697693,47360
